observation_id,access,enterer,coral,location_name,latitude,longitude,resource_id,measurement_id,trait_name,standard_unit,value,precision,precision_type,precision_upper,replicates
5298,0,8,Acropora haimei,Global estimate,"","",210,5116,Growth form,cat,branching,"","","",""
5313,1,1,Acropora halmaherae,Global estimate,"","",215,5131,Clade Fukami Huang 2012,cat,VI,"","","",""
5354,0,8,Acropora halmaherae,Global estimate,"","",210,5170,Growth form,cat,branching,"","","",""
5369,1,1,Acropora hemprichii,Global estimate,"","",215,5185,Clade Fukami Huang 2012,cat,VI,"","","",""
88662,1,14,Acropora hemprichii,"","","",371,91906,Growth rate,mm yr^-1,7.6,"","","",""
5427,0,8,Acropora hemprichii,Global estimate,"","",210,5240,Growth form,cat,branching,"","","",""
5445,1,1,Acropora hoeksemai,Global estimate,"","",215,5258,Clade Fukami Huang 2012,cat,VI,"","","",""
5498,0,8,Acropora hoeksemai,Global estimate,"","",210,5309,Growth form,cat,branching_table,"","","",""
5519,1,1,Acropora horrida,Global estimate,"","",215,5330,Clade Fukami Huang 2012,cat,VI,"","","",""
5583,0,8,Acropora horrida,Global estimate,"","",210,5390,Growth form,cat,branching,"","","",""
5618,1,1,Acropora humilis,Global estimate,"","",215,5425,Clade Fukami Huang 2012,cat,VI,"","","",""
5648,0,1,Acropora humilis,"Galu Falhu, Maldives",4.205432,73.498778,214,5453,Growth rate,mm yr^-1,19.3,0.227,standard_error,"",25
5648,0,1,Acropora humilis,"Galu Falhu, Maldives",4.205432,73.498778,214,5454,Habitat type,cat,flat,"","","",""
5648,0,1,Acropora humilis,"Galu Falhu, Maldives",4.205432,73.498778,214,5455,Depth,m,0.8,"","","",""
88522,1,14,Acropora humilis,"","","",214,91766,Growth rate,mm yr^-1,19.3,"","","",""
90552,1,8,Acropora humilis,Global estimate,"","",210,95873,Growth form,cat,digitate,"","","",""
5716,1,1,Acropora hyacinthus,Global estimate,"","",215,5521,Clade Fukami Huang 2012,cat,VI,"","","",""
5749,0,1,Acropora hyacinthus,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,270,5552,Growth rate,mm yr^-1,104.5,8.79,standard_deviation,"",16
5749,0,1,Acropora hyacinthus,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,270,5553,Habitat type,cat,lagoon,"","","",""
5749,0,1,Acropora hyacinthus,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,270,5554,Depth,m,5,"","","",""
5750,0,1,Acropora hyacinthus,"Galu Falhu, Maldives",4.205432,73.498778,214,5555,Growth rate,mm yr^-1,43.3,0.291,standard_error,"",69
5750,0,1,Acropora hyacinthus,"Galu Falhu, Maldives",4.205432,73.498778,214,5556,Habitat type,cat,flat,"","","",""
5750,0,1,Acropora hyacinthus,"Galu Falhu, Maldives",4.205432,73.498778,214,5557,Depth,m,0.8,"","","",""
86257,0,9,Acropora hyacinthus,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,270,89420,Growth rate,mm yr^-1,94.1,5.59,standard_deviation,"",25
86257,0,9,Acropora hyacinthus,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,270,89421,Habitat type,cat,lagoon,"","","",""
86257,0,9,Acropora hyacinthus,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,270,89422,Depth,m,5,"","","",""
88521,1,14,Acropora hyacinthus,"","","",214,91765,Growth rate,mm yr^-1,43.3,"","","",""
5787,0,1,Acropora hyacinthus,Global estimate,"","",0,5592,Growth form,cat,tabular,"","","",""
5802,1,1,Acropora indiana,Global estimate,"","",215,5607,Clade Fukami Huang 2012,cat,VI,"","","",""
5832,0,8,Acropora indiana,Global estimate,"","",210,5635,Growth form,cat,encrusting_branching,"","","",""
5844,1,1,Acropora indonesia,Global estimate,"","",215,5647,Clade Fukami Huang 2012,cat,VI,"","","",""
5897,0,8,Acropora indonesia,Global estimate,"","",210,5698,Growth form,cat,branching_table,"","","",""
5915,1,1,Acropora inermis,Global estimate,"","",215,5716,Clade Fukami Huang 2012,cat,VI,"","","",""
5957,0,8,Acropora inermis,Global estimate,"","",210,5758,Growth form,cat,branching,"","","",""
5972,1,1,Acropora insignis,Global estimate,"","",215,5773,Clade Fukami Huang 2012,cat,VI,"","","",""
6015,0,1,Acropora insignis,Global estimate,"","",0,5816,Growth form,cat,corymbose,"","","",""
6030,1,1,Acropora irregularis,Global estimate,"","",215,5831,Clade Fukami Huang 2012,cat,VI,"","","",""
6073,0,1,Acropora irregularis,Global estimate,"","",0,5874,Growth form,cat,tabular,"","","",""
6088,1,1,Acropora jacquelineae,Global estimate,"","",215,5889,Clade Fukami Huang 2012,cat,VI,"","","",""
6142,0,1,Acropora jacquelineae,Global estimate,"","",0,5941,Growth form,cat,tabular,"","","",""
6159,1,1,Acropora japonica,Global estimate,"","",215,5958,Clade Fukami Huang 2012,cat,VI,"","","",""
6200,0,1,Acropora japonica,Global estimate,"","",0,5999,Growth form,cat,tabular,"","","",""
6215,1,1,Acropora khayranensis,Global estimate,"","",215,6014,Clade Fukami Huang 2012,cat,VI,"","","",""
6255,1,1,Acropora kimbeensis,Global estimate,"","",215,6054,Clade Fukami Huang 2012,cat,VI,"","","",""
6316,0,1,Acropora kimbeensis,Global estimate,"","",0,6113,Growth form,cat,corymbose,"","","",""
6333,1,1,Acropora kirstyae,Global estimate,"","",215,6130,Clade Fukami Huang 2012,cat,VI,"","","",""
6395,0,8,Acropora kirstyae,Global estimate,"","",210,6188,Growth form,cat,branching,"","","",""
6413,1,1,Acropora kosurini,Global estimate,"","",215,6206,Clade Fukami Huang 2012,cat,VI,"","","",""
6466,0,1,Acropora kosurini,Global estimate,"","",0,6257,Growth form,cat,corymbose,"","","",""
6484,1,1,Acropora lamarcki,Global estimate,"","",215,6275,Clade Fukami Huang 2012,cat,VI,"","","",""
90553,0,8,Acropora lamarcki,Global estimate,"","",210,95874,Growth form,cat,corymbose,"","","",""
6547,1,1,Acropora latistella,Global estimate,"","",215,6338,Clade Fukami Huang 2012,cat,VI,"","","",""
6609,0,1,Acropora latistella,Global estimate,"","",0,6396,Growth form,cat,corymbose,"","","",""
6627,1,1,Acropora lianae,Global estimate,"","",215,6414,Clade Fukami Huang 2012,cat,VI,"","","",""
6670,0,1,Acropora lianae,Global estimate,"","",0,6457,Growth form,cat,caespitose,"","","",""
6688,1,1,Acropora listeri,Global estimate,"","",215,6475,Clade Fukami Huang 2012,cat,VI,"","","",""
6751,0,8,Acropora listeri,Global estimate,"","",210,6534,Growth form,cat,branching_table,"","","",""
6766,1,1,Acropora loisetteae,Global estimate,"","",215,6549,Clade Fukami Huang 2012,cat,VI,"","","",""
6818,0,8,Acropora loisetteae,Global estimate,"","",210,6599,Growth form,cat,branching,"","","",""
6833,1,1,Acropora lokani,Global estimate,"","",215,6614,Clade Fukami Huang 2012,cat,VI,"","","",""
6886,0,8,Acropora lokani,Global estimate,"","",210,6665,Growth form,cat,caespitose,"","","",""
6909,1,1,Acropora longicyathus,Global estimate,"","",215,6688,Clade Fukami Huang 2012,cat,VI,"","","",""
6973,0,1,Acropora longicyathus,Global estimate,"","",0,6748,Growth form,cat,hispidose,"","","",""
6994,1,1,Acropora loripes,Global estimate,"","",215,6769,Clade Fukami Huang 2012,cat,VI,"","","",""
7061,0,8,Acropora loripes,Global estimate,"","",210,6832,Growth form,cat,corymbose,"","","",""
7081,1,1,Acropora lovelli,Global estimate,"","",215,6852,Clade Fukami Huang 2012,cat,VI,"","","",""
7143,0,8,Acropora lovelli,Global estimate,"","",210,6910,Growth form,cat,branching,"","","",""
7170,1,1,Acropora lutkeni,Global estimate,"","",215,6937,Clade Fukami Huang 2012,cat,VI,"","","",""
7238,0,1,Acropora lutkeni,Global estimate,"","",0,7000,Growth form,cat,corymbose,"","","",""
7253,1,1,Acropora macrostoma,Global estimate,"","",215,7015,Clade Fukami Huang 2012,cat,VI,"","","",""
90554,0,8,Acropora macrostoma,Global estimate,"","",210,95875,Growth form,cat,corymbose,"","","",""
7311,1,1,Acropora magnifica,Global estimate,"","",215,7073,Clade Fukami Huang 2012,cat,VI,"","","",""
7354,1,1,Acropora maryae,Global estimate,"","",215,7114,Clade Fukami Huang 2012,cat,VI,"","","",""
7395,0,1,Acropora maryae,Global estimate,"","",0,7155,Growth form,cat,caespitose,"","","",""
7412,1,1,Acropora massawensis,Global estimate,"","",215,7172,Clade Fukami Huang 2012,cat,VI,"","","",""
7454,0,1,Acropora massawensis,Global estimate,"","",0,7214,Growth form,cat,digitate,"","","",""
7469,1,1,Acropora meridiana,Global estimate,"","",215,7229,Clade Fukami Huang 2012,cat,VI,"","","",""
7511,0,8,Acropora meridiana,Global estimate,"","",210,7271,Growth form,cat,branching,"","","",""
7529,1,1,Acropora microclados,Global estimate,"","",215,7289,Clade Fukami Huang 2012,cat,VI,"","","",""
7592,0,1,Acropora microclados,Global estimate,"","",0,7348,Growth form,cat,corymbose,"","","",""
7612,1,1,Acropora microphthalma,Global estimate,"","",215,7368,Clade Fukami Huang 2012,cat,VI,"","","",""
89057,1,14,Acropora microphthalma,"","","",399,92301,Growth rate,mm yr^-1,10.25,"","","",""
89059,1,14,Acropora microphthalma,"","","",399,92303,Growth rate,mm yr^-1,5.25,"","","",""
7677,0,8,Acropora microphthalma,Global estimate,"","",210,7429,Growth form,cat,branching,"","","",""
7707,1,1,Acropora millepora,Global estimate,"","",215,7459,Clade Fukami Huang 2012,cat,VI,"","","",""
7772,0,1,Acropora millepora,Global estimate,"","",0,7520,Growth form,cat,corymbose,"","","",""
7787,1,1,Acropora minuta,Global estimate,"","",215,7535,Clade Fukami Huang 2012,cat,VI,"","","",""
7832,0,1,Acropora minuta,Global estimate,"","",0,7579,Growth form,cat,encrusting,"","","",""
7847,1,1,Acropora mirabilis,Global estimate,"","",215,7594,Clade Fukami Huang 2012,cat,VI,"","","",""
7891,0,1,Acropora mirabilis,Global estimate,"","",0,7637,Growth form,cat,corymbose,"","","",""
7911,1,1,Acropora monticulosa,Global estimate,"","",215,7657,Clade Fukami Huang 2012,cat,VI,"","","",""
7974,0,1,Acropora monticulosa,Global estimate,"","",0,7716,Growth form,cat,digitate,"","","",""
7992,1,1,Acropora mossambica,Global estimate,"","",215,7734,Clade Fukami Huang 2012,cat,VI,"","","",""
8016,0,1,Acropora mossambica,Global estimate,"","",0,7758,Growth form,cat,digitate,"","","",""
8025,1,1,Acropora multiacuta,Global estimate,"","",215,7767,Clade Fukami Huang 2012,cat,VI,"","","",""
8088,0,1,Acropora multiacuta,Global estimate,"","",0,7826,Growth form,cat,corymbose,"","","",""
8112,1,1,Acropora nana,Global estimate,"","",215,7850,Clade Fukami Huang 2012,cat,VI,"","","",""
8176,0,1,Acropora nana,Global estimate,"","",0,7910,Growth form,cat,corymbose,"","","",""
8206,1,1,Acropora nasuta,Global estimate,"","",215,7940,Clade Fukami Huang 2012,cat,VI,"","","",""
8234,0,1,Acropora nasuta,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,270,7966,Growth rate,mm yr^-1,15.7,4.16,standard_deviation,"",17
8234,0,1,Acropora nasuta,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,270,7967,Habitat type,cat,lagoon,"","","",""
8234,0,1,Acropora nasuta,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,270,7968,Depth,m,5,"","","",""
8235,0,1,Acropora nasuta,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,270,7969,Growth rate,mm yr^-1,48.0,2.88,standard_deviation,"",30
8235,0,1,Acropora nasuta,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,270,7970,Habitat type,cat,lagoon,"","","",""
8235,0,1,Acropora nasuta,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,270,7971,Depth,m,5,"","","",""
8236,0,1,Acropora nasuta,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,270,7972,Growth rate,mm yr^-1,47.1,3.54,standard_deviation,"",36
8236,0,1,Acropora nasuta,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,270,7973,Habitat type,cat,lagoon,"","","",""
8236,0,1,Acropora nasuta,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,270,7974,Depth,m,5,"","","",""
8237,0,1,Acropora nasuta,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,270,7975,Growth rate,mm yr^-1,45.9,4.34,"","",21
8237,0,1,Acropora nasuta,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,270,7976,Habitat type,cat,lagoon,"","","",""
8237,0,1,Acropora nasuta,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,270,7977,Depth,m,5,"","","",""
8274,0,1,Acropora nasuta,Global estimate,"","",0,8012,Growth form,cat,corymbose,"","","",""
8289,1,1,Acropora natalensis,Global estimate,"","",215,8027,Clade Fukami Huang 2012,cat,VI,"","","",""
8334,0,8,Acropora natalensis,Global estimate,"","",210,8071,Growth form,cat,branching_table,"","","",""
8349,1,1,Acropora navini,Global estimate,"","",215,8086,Clade Fukami Huang 2012,cat,VI,"","","",""
8391,0,1,Acropora navini,Global estimate,"","",0,8127,Growth form,cat,hispidose,"","","",""
8415,1,1,Acropora nobilis,Global estimate,"","",215,8151,Clade Fukami Huang 2012,cat,VI,"","","",""
8446,0,1,Acropora nobilis,Lizard Island,-14.6689,145.4594,203,8180,Growth rate,mm yr^-1,41,"","","",""
88822,1,14,Acropora nobilis,"","","",203,92066,Growth rate,mm yr^-1,41,"","","",""
8483,0,8,Acropora nobilis,Global estimate,"","",210,8215,Growth form,cat,branching,"","","",""
8494,1,1,Acropora ocellata,Global estimate,"","",215,8226,Clade Fukami Huang 2012,cat,VI,"","","",""
8540,0,1,Acropora ocellata,Global estimate,"","",0,8270,Growth form,cat,digitate,"","","",""
8558,1,1,Acropora orbicularis,Global estimate,"","",215,8288,Clade Fukami Huang 2012,cat,VI,"","","",""
8601,0,1,Acropora orbicularis,Global estimate,"","",0,8330,Growth form,cat,tabular,"","","",""
8616,1,1,Acropora pagoensis,Global estimate,"","",215,8345,Clade Fukami Huang 2012,cat,VI,"","","",""
8659,1,1,Acropora palifera,Global estimate,"","",215,8388,Clade Fukami Huang 2012,cat,VI,"","","",""
8723,0,8,Acropora palifera,Global estimate,"","",210,8448,Growth form,cat,branching,"","","",""
8743,1,1,Acropora palmata,Global estimate,"","",215,8468,Clade Fukami Huang 2012,cat,VI,"","","",""
88185,0,13,Acropora palmata,"Elkhorn Reef, Florida",25.21766,-80.09961,332,91428,Growth rate,mm yr^-1,69,3,standard_error,"",30
88185,0,13,Acropora palmata,"Elkhorn Reef, Florida",25.21766,-80.09961,332,91429,Depth,m,1,"","","",""
88230,1,14,Acropora palmata,"","","",341,91474,Growth rate,mm yr^-1,82.92,"","","",""
88231,1,14,Acropora palmata,"","","",341,91475,Growth rate,mm yr^-1,90.12,"","","",""
88232,1,14,Acropora palmata,"","","",341,91476,Growth rate,mm yr^-1,73.68,"","","",""
88233,1,14,Acropora palmata,"","","",341,91477,Growth rate,mm yr^-1,96.84,"","","",""
88528,1,14,Acropora palmata,"","","",362,91772,Growth rate,mm yr^-1,60,"","","",""
88532,1,14,Acropora palmata,"","","",362,91776,Growth rate,mm yr^-1,90,"","","",""
88533,1,14,Acropora palmata,"","","",362,91777,Growth rate,mm yr^-1,88,"","","",""
88542,1,14,Acropora palmata,"","","",362,91786,Growth rate,mm yr^-1,90,"","","",""
88546,1,14,Acropora palmata,"","","",362,91790,Growth rate,mm yr^-1,50,"","","",""
88548,1,14,Acropora palmata,"","","",362,91792,Growth rate,mm yr^-1,60,"","","",""
88618,1,14,Acropora palmata,"","","",362,91862,Growth rate,mm yr^-1,62,"","","",""
88626,1,14,Acropora palmata,"","","",361,91870,Growth rate,mm yr^-1,60,"","","",""
88628,1,14,Acropora palmata,"","","",361,91872,Growth rate,mm yr^-1,80,"","","",""
88630,1,14,Acropora palmata,"","","",361,91874,Growth rate,mm yr^-1,55,"","","",""
88633,1,14,Acropora palmata,"","","",361,91877,Growth rate,mm yr^-1,65,"","","",""
89038,1,14,Acropora palmata,"","","",399,92282,Growth rate,mm yr^-1,65,"","","",""
89049,1,14,Acropora palmata,"","","",399,92293,Growth rate,mm yr^-1,65,"","","",""
89058,1,14,Acropora palmata,"","","",399,92302,Growth rate,mm yr^-1,99,"","","",""
89066,1,14,Acropora palmata,"","","",399,92310,Growth rate,mm yr^-1,32.5,"","","",""
89075,1,14,Acropora palmata,"","","",399,92319,Growth rate,mm yr^-1,88,"","","",""
90033,0,15,Acropora palmata,"Buck Island, St. Croix",17.790045,-64.62038,512,93868,Growth rate,mm yr^-1,58.5,"","","",""
90033,0,15,Acropora palmata,"Buck Island, St. Croix",17.790045,-64.62038,512,93869,Depth,m,0.5,"","","",""
90033,0,15,Acropora palmata,"Buck Island, St. Croix",17.790045,-64.62038,512,93870,Habitat type,cat,back,"","","",""
90033,0,15,Acropora palmata,"Buck Island, St. Croix",17.790045,-64.62038,512,93871,Season,cat,Aug-Sept,"","","",""
90033,0,15,Acropora palmata,"Buck Island, St. Croix",17.790045,-64.62038,512,93872,Water temperature,ºC,29.5,"","","",""
90034,0,15,Acropora palmata,"Buck Island, St. Croix",17.790045,-64.62038,512,93873,Growth rate,mm yr^-1,55.4,"","","",""
90034,0,15,Acropora palmata,"Buck Island, St. Croix",17.790045,-64.62038,512,93874,Depth,m,0.5,"","","",""
90034,0,15,Acropora palmata,"Buck Island, St. Croix",17.790045,-64.62038,512,93875,Habitat type,cat,back,"","","",""
90034,0,15,Acropora palmata,"Buck Island, St. Croix",17.790045,-64.62038,512,93876,Season,cat,Feb-April,"","","",""
90034,0,15,Acropora palmata,"Buck Island, St. Croix",17.790045,-64.62038,512,93877,Water temperature,ºC,26,"","","",""
90035,0,15,Acropora palmata,"Buck Island, St. Croix",17.790045,-64.62038,512,93878,Growth rate,mm yr^-1,82.7,"","","",""
90035,0,15,Acropora palmata,"Buck Island, St. Croix",17.790045,-64.62038,512,93879,Depth,m,0.5,"","","",""
90035,0,15,Acropora palmata,"Buck Island, St. Croix",17.790045,-64.62038,512,93880,Habitat type,cat,outer,"","","",""
90035,0,15,Acropora palmata,"Buck Island, St. Croix",17.790045,-64.62038,512,93881,Season,cat,Aug-Sept,"","","",""
90035,0,15,Acropora palmata,"Buck Island, St. Croix",17.790045,-64.62038,512,93882,Water temperature,ºC,29.5,"","","",""
90036,0,15,Acropora palmata,"Buck Island, St. Croix",17.790045,-64.62038,512,93883,Growth rate,mm yr^-1,47.3,"","","",""
90036,0,15,Acropora palmata,"Buck Island, St. Croix",17.790045,-64.62038,512,93884,Depth,m,0.5,"","","",""
90036,0,15,Acropora palmata,"Buck Island, St. Croix",17.790045,-64.62038,512,93885,Habitat type,cat,outer,"","","",""
90036,0,15,Acropora palmata,"Buck Island, St. Croix",17.790045,-64.62038,512,93886,Season,cat,Jan-April,"","","",""
90036,0,15,Acropora palmata,"Buck Island, St. Croix",17.790045,-64.62038,512,93887,Water temperature,ºC,26,"","","",""
90037,0,15,Acropora palmata,"Buck Island, St. Croix",17.790045,-64.62038,512,93888,Growth rate,mm yr^-1,99.3,"","","",""
90037,0,15,Acropora palmata,"Buck Island, St. Croix",17.790045,-64.62038,512,93889,Depth,m,9,"","","",""
90037,0,15,Acropora palmata,"Buck Island, St. Croix",17.790045,-64.62038,512,93890,Habitat type,cat,outer,"","","",""
90037,0,15,Acropora palmata,"Buck Island, St. Croix",17.790045,-64.62038,512,93891,Season,cat,Aug-Sept,"","","",""
90037,0,15,Acropora palmata,"Buck Island, St. Croix",17.790045,-64.62038,512,93892,Water temperature,ºC,29.5,"","","",""
90038,0,15,Acropora palmata,"Buck Island, St. Croix",17.790045,-64.62038,512,93893,Growth rate,mm yr^-1,65.4,"","","",""
90038,0,15,Acropora palmata,"Buck Island, St. Croix",17.790045,-64.62038,512,93894,Depth,m,9,"","","",""
90038,0,15,Acropora palmata,"Buck Island, St. Croix",17.790045,-64.62038,512,93895,Habitat type,cat,outer,"","","",""
90038,0,15,Acropora palmata,"Buck Island, St. Croix",17.790045,-64.62038,512,93896,Season,cat,Jan-April,"","","",""
90038,0,15,Acropora palmata,"Buck Island, St. Croix",17.790045,-64.62038,512,93897,Water temperature,ºC,26,"","","",""
8803,0,8,Acropora palmata,Global estimate,"","",210,8525,Growth form,cat,branching_table,"","","",""
8820,1,1,Acropora palmerae,Global estimate,"","",215,8542,Clade Fukami Huang 2012,cat,VI,"","","",""
8883,0,1,Acropora palmerae,Global estimate,"","",0,8601,Growth form,cat,encrusting,"","","",""
8898,1,1,Acropora paniculata,Global estimate,"","",215,8616,Clade Fukami Huang 2012,cat,VI,"","","",""
8961,0,1,Acropora paniculata,Global estimate,"","",0,8675,Growth form,cat,tabular,"","","",""
8979,1,1,Acropora papillare,Global estimate,"","",215,8693,Clade Fukami Huang 2012,cat,VI,"","","",""
